-6242;-8239;-8239;-8394;-8394;-8424;-8462;-8543;-8547;-8611;-8611;-8611;-8615;-8615;-8644;-8655;-8655;-8655;-8655;-8667;-8684;-8684;-8684;-8690;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;
-5292;-8086;-8445;-8445;-8445;-8491;-8491;-8491;-8511;-8555;-8557;-8557;-8557;-8588;-8588;-8668;-8668;-8668;-8668;-8668;-8668;-8668;-8674;-8674;-8720;-8720;-8720;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;-8721;
-4972;-8047;-8238;-8279;-8353;-8421;-8437;-8487;-8487;-8503;-8513;-8586;-8586;-8627;-8627;-8694;-8694;-8694;-8694;-8694;-8695;-8695;-8695;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;-8701;
-7014;-7839;-8147;-8236;-8324;-8404;-8485;-8485;-8485;-8534;-8624;-8624;-8624;-8624;-8624;-8624;-8642;-8642;-8642;-8642;-8642;-8672;-8672;-8672;-8672;-8672;-8679;-8679;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;-8699;
-5352;-7899;-8175;-8471;-8472;-8530;-8530;-8530;-8575;-8575;-8588;-8588;-8691;-8691;-8691;-8691;-8691;-8691;-8691;-8691;-8691;-8691;-8691;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;-8697;
-4788;-7917;-8067;-8243;-8448;-8448;-8448;-8448;-8496;-8496;-8496;-8496;-8536;-8559;-8573;-8573;-8592;-8601;-8607;-8616;-8643;-8643;-8643;-8669;-8683;-8683;-8683;-8683;-8688;-8688;-8688;-8688;-8694;-8696;-8696;-8696;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;-8720;
-5551;-7958;-8193;-8193;-8436;-8436;-8436;-8481;-8484;-8495;-8495;-8562;-8562;-8562;-8573;-8573;-8618;-8618;-8618;-8618;-8666;-8666;-8667;-8673;-8675;-8675;-8697;-8716;-8716;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;
-5675;-8021;-8246;-8273;-8273;-8394;-8436;-8458;-8469;-8516;-8516;-8574;-8589;-8589;-8603;-8629;-8652;-8652;-8695;-8695;-8695;-8695;-8695;-8695;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;-8722;
-5268;-7849;-8203;-8345;-8351;-8407;-8498;-8508;-8525;-8525;-8600;-8600;-8600;-8649;-8649;-8649;-8649;-8649;-8658;-8705;-8705;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;-8706;
-5333;-7702;-8045;-8207;-8288;-8379;-8434;-8458;-8514;-8514;-8551;-8551;-8551;-8652;-8652;-8652;-8652;-8654;-8654;-8654;-8663;-8663;-8663;-8663;-8663;-8663;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;-8698;
